test,predict
4.222,3.1224906
4.002444444,3.2637641
3.968111111,3.1935625
3.682666667,3.492447
3.523333333,3.2420955
3.397777778,3.0587087
3.394666667,3.1139116
3.356888889,3.1099799
3.368555556,3.0478427
3.2877499999999995,3.064017
3.325333333,2.990913
3.407888889,3.2180064
3.1891111109999994,3.275211
3.146,3.2149854
3.026111111,3.2790415
3.017888889,3.2353868
2.975,3.1164625
3.088555556,3.115825
2.954666667,3.0795324
3.045555556,2.9915025
2.923111111,2.8919487
2.993111111,2.9468937
2.979,3.0062954
