test,predict
3.6432222219999995,3.4689739
3.383777778,3.4510362
3.339777778,3.4506116
4.044,3.3982651
3.680888889,3.4247622
3.424777778,3.3633983
3.466111111,3.466599
3.470333333,3.3841174
3.522222222,3.3713312
3.398666667,3.4154105
3.265777778,3.4850607
3.177222222,3.3237224
3.268555556,3.1593535
3.263222222,3.18893
3.061888889,3.403306
3.212666667,4.0034633
3.219111111,3.8815308
3.1401111110000004,3.643753
3.081222222,3.259139
3.1951111110000006,2.9693604
3.164777778,2.786288
3.287888889,2.8274555
3.361111111,2.8901236
