test,predict
3.621444444,3.9466345
3.893555556,4.074022
3.872444444,4.0396237
3.478777778,3.9918485
3.532222222,4.071099
3.648,3.113076
3.481777778,3.101238
3.506666667,3.0933607
3.179333333,3.29302
3.313111111,3.2492242
3.300666667,3.109518
3.373333333,3.1078603
3.3034444440000006,3.142378
2.935666667,3.06031
3.136444444,3.0189862
3.193333333,2.9329083
3.019444444,2.9471486
2.970666667,2.859088
2.930666667,2.9188077
3.073555556,3.0369341
3.0666666670000002,3.1969929
3.059333333,3.048211
2.94,3.0916944
