test,predict
4.222,3.4031157
4.002444444,3.5243735
3.968111111,3.6492112
3.682666667,3.5449536
3.523333333,3.3170722
3.397777778,3.2128127
3.394666667,3.4770691
3.356888889,3.406049
3.368555556,3.1385527
3.2877499999999995,3.1985226
3.325333333,3.2393222
3.407888889,3.332189
3.1891111109999994,3.588163
3.146,3.2210732
3.026111111,3.4611845
3.017888889,3.510145
2.975,3.2887576
3.088555556,3.232814
2.954666667,3.2446039
3.045555556,3.0757987
2.923111111,3.0772622
2.993111111,3.0406249
2.979,3.0898793
