test,predict
4.449555556,3.018766
4.023333333,3.0343165
3.948444444,3.233684
3.3478888890000005,3.0928066
3.348,3.2637525
3.424,3.2112617
3.420888889,2.927007
3.226666667,3.1617982
3.051333333,3.1911876
3.029444444,3.1080806
3.196555556,3.243299
3.096888889,2.9807415
3.162777778,2.9087293
3.1025555559999995,3.0774987
3.053555556,3.1469753
3.005888889,3.2417035
3.043444444,3.30476
3.149888889,3.097809
3.121888889,3.0867639
3.016777778,2.9905438
3.085555556,3.0426843
3.0960000000000005,2.9869292
2.971333333,2.9502084
