test,predict
3.594333333,3.7953553
3.756555556,3.6490502
3.578666667,3.282466
3.8262222219999997,3.3206916
3.568,3.4822226
3.4548888889999994,3.2760785
3.328888889,3.055454
3.435555556,3.0962253
3.204111111,3.1173017
3.068444444,3.3000145
3.132333333,3.4152339
3.177444444,3.5685222
3.168111111,3.3715422
3.5284444439999993,3.2285888
3.7358888889999995,3.0110815
3.756444444,3.1098537
3.478,3.0379913
3.491555556,3.028591
2.904555556,3.0341766
2.812444444,3.0548892
2.623222222,3.0533323
2.786333333,3.0865176
2.687777778,3.0680938
