test,predict
3.6432222219999995,3.500704
3.383777778,3.5267723
3.339777778,3.5716813
4.044,3.4661415
3.680888889,3.308004
3.424777778,3.2288764
3.466111111,3.2982886
3.470333333,3.255569
3.522222222,3.28729
3.398666667,3.3092856
3.265777778,3.2734475
3.177222222,3.1579475
3.268555556,3.1033382
3.263222222,3.1075568
3.061888889,3.298145
3.212666667,3.8034368
3.219111111,3.8758342
3.1401111110000004,3.6124878
3.081222222,3.2069964
3.1951111110000006,2.8717513
3.164777778,2.724836
3.287888889,2.7294023
3.361111111,2.7570417
