test,predict
3.546444444,3.7016692
3.666222222,3.6805322
3.271777778,3.6715903
3.419888889,3.6492703
3.2675555560000005,3.5062525
3.297333333,3.35449
3.220222222,3.585513
3.066444444,3.2653003
3.261555556,3.1730425
3.442888889,3.2146106
3.465555556,3.7502208
3.334333333,3.4562345
3.401333333,3.1027992
3.192333333,3.071571
3.067,3.0666802
2.997222222,3.0200698
2.784222222,3.0995073
2.89,3.1861546
2.818777778,3.3103485
2.868555556,3.269973
2.731222222,3.5301762
2.762777778,3.6260083
2.698666667,3.6338165
