test,predict
3.546444444,3.8362575
3.666222222,3.7394755
3.271777778,3.7136705
3.419888889,3.7827737
3.2675555560000005,3.5096922
3.297333333,3.7751336
3.220222222,3.724308
3.066444444,3.161116
3.261555556,3.0335383
3.442888889,3.1633692
3.465555556,3.648828
3.334333333,3.703382
3.401333333,3.3061297
3.192333333,3.1418607
3.067,3.0861647
2.997222222,2.9601533
2.784222222,2.923684
2.89,2.9318776
2.818777778,3.1323955
2.868555556,2.9895504
2.731222222,4.085793
2.762777778,4.0720167
2.698666667,3.8360002
