test,predict
3.594333333,3.5966952
3.756555556,3.5356016
3.578666667,3.3600843
3.8262222219999997,3.4600983
3.568,3.4338608
3.4548888889999994,3.228019
3.328888889,3.0410063
3.435555556,3.0874188
3.204111111,3.0711367
3.068444444,3.113432
3.132333333,3.289715
3.177444444,3.5312257
3.168111111,3.470231
3.5284444439999993,3.5524855
3.7358888889999995,3.2850246
3.756444444,3.1285627
3.478,3.07087
3.491555556,3.0881252
2.904555556,3.0868568
2.812444444,3.1636546
2.623222222,3.144489
2.786333333,3.2308311
2.687777778,3.224807
