test,predict
3.621444444,3.9986296
3.893555556,4.0445447
3.872444444,4.065181
3.478777778,4.048059
3.532222222,4.082533
3.648,3.107775
3.481777778,3.2273657
3.506666667,3.2733133
3.179333333,3.445962
3.313111111,3.4173684
3.300666667,3.1248226
3.373333333,3.2179258
3.3034444440000006,3.1972973
2.935666667,3.0075355
3.136444444,3.0185518
3.193333333,3.01177
3.019444444,3.012648
2.970666667,2.945163
2.930666667,3.034054
3.073555556,3.0596972
3.0666666670000002,3.7367094
3.059333333,3.1793053
2.94,3.219796
